lectureID,videoWeek,videoID,videoDuration,initTime,user,currentTime,eventTime,eventType,pauseState,playbackRate,seekType,seekFrom,seekTo,interval,jumpedTime,timeSinceStart,pauseType,numOfQuizzes,pauseDuration
111,6,5,683,1.3518037435e+12,de06349825706a4bb324e3b741b52c7c76dfa32e,683.336975098,1.35180443414e+12,pause,True,1.25,NA,NA,NA,74.13,NA,690.633,PLAYEND,0,NA
111,6,5,683,1.35178922158e+12,ff55388dc651f2a00ab9d9ddd86ce68433a97e7e,0,1.35178922164e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.062,NA,0,NA
111,6,5,683,1.35178922158e+12,ff55388dc651f2a00ab9d9ddd86ce68433a97e7e,17.6106834412,1.35178923957e+12,pause,True,1,NA,NA,NA,17.933,NA,17.995,DEFAULT,0,545.57
111,6,5,683,1.35178922158e+12,ff55388dc651f2a00ab9d9ddd86ce68433a97e7e,17.6116847992,1.35178978514e+12,play,False,1,NA,NA,NA,545.57,NA,563.565,NA,0,NA
111,6,5,683,1.35178922158e+12,ff55388dc651f2a00ab9d9ddd86ce68433a97e7e,173.90838623,1.3517899434e+12,pause,True,1,NA,NA,NA,158.259,NA,721.824,DEFAULT,0,0.981
111,6,5,683,1.35178922158e+12,ff55388dc651f2a00ab9d9ddd86ce68433a97e7e,0,1.35178994364e+12,seeked,True,1,BW,173.90838623,0,0.234,-173.90838623,722.058,NA,0,NA
111,6,5,683,1.35178922158e+12,ff55388dc651f2a00ab9d9ddd86ce68433a97e7e,0,1.35178994438e+12,play,False,1,NA,NA,NA,0.747,NA,722.805,NA,0,NA
111,6,5,683,1.35178922158e+12,ff55388dc651f2a00ab9d9ddd86ce68433a97e7e,76.4142913818,1.35178994803e+12,seeked,False,1,FW,3.643,76.4142913818,3.643,72.7712913818,726.448,NA,0,NA
111,6,5,683,1.35178922158e+12,ff55388dc651f2a00ab9d9ddd86ce68433a97e7e,95.7374420166,1.35178995008e+12,seeked,False,1,FW,78.4632913818,95.7374420166,2.049,17.2741506348,728.497,NA,0,NA
111,6,5,683,1.35178922158e+12,ff55388dc651f2a00ab9d9ddd86ce68433a97e7e,108.912322998,1.35178995327e+12,seeked,False,1,FW,98.9334420166,108.912322998,3.196,9.97888098145,731.693,NA,0,NA
